CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34;7;54;41;1;550;35
01:00;21;8;44;30;1;460;22
02:00;9;3;12;6;0;200;9
03:00;7;2;11;6;0;180;7
04:00;8;2;11;6;0;190;8
05:00;8;3;13;8;0;210;8
06:00;11;1;15;9;0;240;11
07:00;17;2;17;11;1;280;18
08:00;20;7;16;11;4;310;26
09:00;6;5;5;4;1;160;7
10:00;5;2;3;3;1;140;6
11:00;6;1;3;3;1;140;6
12:00;7;1;3;3;1;140;8
13:00;6;1;3;3;1;130;6
14:00;6;2;3;3;1;140;7
15:00;6;2;3;3;1;150;7
16:00;8;2;3;3;1;160;10
17:00;12;12;9;4;1;180;13
18:00;17;22;11;4;2;210;19
19:00;13;10;11;5;0;190;13
20:00;18;4;20;12;1;220;18
21:00;17;10;21;14;0;260;17
22:00;26;5;39;28;1;380;26
23:00;30;7;57;40;1;520;31
