CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.4;55;6;154;26;1800;96
01:00;4.8;46;6;121;23;1440;83
02:00;1;23;7;55;4;590;30
03:00;1;33;7;57;10;;49
04:00;1;27;6;55;7;660;39
05:00;1;35;7;40;13;790;54
06:00;1;40;9;65;14;870;62
07:00;1.4;40;11;63;16;910;65
08:00;1.2;39;14;62;14;870;61
09:00;1;32;16;56;11;800;47
10:00;1;31;16;49;11;770;48
11:00;1;32;15;54;10;760;47
12:00;1;25;15;37;8;740;38
13:00;0.7;30;22;54;9;710;44
14:00;0.5;29;20;37;9;720;44
15:00;0;26;26;34;9;680;41
16:00;0;24;14;43;5;730;34
17:00;0.4;41;11;52;7;960;53
18:00;1;52;11;38;8;1000;64
19:00;1.4;99;10;70;14;1510;120
20:00;3.7;93;8;116;34;2040;146
21:00;5.2;117;9;138;101;2590;272
22:00;5.9;95;8;141;78;2710;215
23:00;6.9;75;7;153;53;2380;157
