CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;8;4;20;12;1;170;10
01:00;20;13;38;25;1;230;22
02:00;10;12;29;18;1;170;12
03:00;5;7;10;5;0;190;5
04:00;4;5;10;5;0;190;5
05:00;5;5;10;5;0;190;6
06:00;8;3;8;5;2;200;10
07:00;7;4;5;4;1;170;8
08:00;6;3;8;4;1;190;7
09:00;10;6;19;9;2;240;13
10:00;13;6;20;11;3;320;18
11:00;11;6;15;8;5;320;18
12:00;11;6;16;9;4;340;17
13:00;15;7;23;14;6;340;23
14:00;11;10;14;7;4;320;17
15:00;10;9;11;5;3;300;15
16:00;12;8;15;8;4;230;16
17:00;16;8;22;14;3;230;21
18:00;16;6;32;21;3;260;20
19:00;17;5;35;23;3;320;22
20:00;15;6;38;26;2;280;17
21:00;11;7;32;20;1;240;13
22:00;10;5;28;18;1;220;11
23:00;13;5;30;19;3;180;16
