CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;3;24;12;14;450;68
01:00;18;2;22;11;2;360;21
02:00;11;2;6;5;2;260;13
03:00;13;3;9;5;2;260;15
04:00;11;2;25;15;2;280;13
05:00;13;2;18;8;3;270;16
06:00;24;2;18;8;13;330;44
07:00;37;3;22;11;25;510;74
08:00;37;4;28;13;22;390;70
09:00;35;6;24;11;20;;66
10:00;24;7;15;5;14;290;44
11:00;26;;11;5;13;280;44
12:00;23;8;6;5;9;250;36
13:00;25;4;10;5;12;320;42
14:00;20;5;14;5;9;350;33
15:00;24;5;14;5;10;350;39
16:00;24;4;15;5;9;360;37
17:00;23;5;17;5;9;340;36
18:00;20;3;14;5;8;390;33
19:00;19;3;12;5;6;400;27
20:00;25;3;15;5;7;420;35
21:00;48;3;21;8;8;470;59
22:00;52;3;28;13;9;490;65
23:00;44;3;26;12;8;470;55
