CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;8;4;24;18;0;420;8
01:00;8;4;24;17;0;390;8
02:00;10;5;21;15;1;280;11
03:00;9;4;20;14;0;280;9
04:00;10;3;17;13;1;270;10
05:00;11;3;22;16;1;290;12
06:00;14;3;26;19;1;310;14
07:00;13;3;29;22;1;300;14
08:00;16;5;31;23;2;340;18
09:00;12;7;31;23;2;320;14
10:00;11;9;30;21;2;330;13
11:00;12;9;32;22;1;340;13
12:00;18;15;40;23;3;410;21
13:00;15;15;33;19;2;430;18
14:00;11;12;36;23;1;370;11
15:00;24;17;49;31;2;620;27
16:00;14;11;32;21;1;450;15
17:00;14;7;28;17;1;400;15
18:00;21;21;45;32;2;570;22
19:00;17;13;31;20;1;490;18
20:00;11;6;25;18;0;350;11
21:00;9;5;26;20;0;350;9
22:00;8;4;24;17;0;360;8
23:00;9;4;22;16;0;420;8
