CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;44;3;34;15;7;450;54
01:00;0.4;38;2;35;17;9;320;51
02:00;0.4;7;2;15;6;0;300;7
03:00;0.4;8;2;15;7;0;310;9
04:00;0.4;10;2;14;7;0;320;11
05:00;0.4;13;2;13;6;1;280;14
06:00;0.4;22;2;15;6;3;340;26
07:00;0.4;25;3;19;6;5;370;31
08:00;0.4;23;3;19;5;5;390;31
09:00;0.4;13;3;19;4;4;;18
10:00;0.4;11;10;22;7;3;370;16
11:00;0.4;9;5;21;6;2;420;11
12:00;0.4;6;3;22;7;0;430;6
13:00;0.4;6;3;23;7;0;360;7
14:00;0.4;8;3;27;8;1;390;10
15:00;0.4;9;2;25;7;2;400;11
16:00;0.4;6;2;23;7;1;310;7
17:00;0.4;7;3;29;10;1;390;9
18:00;0.4;8;3;21;5;2;160;10
19:00;0.4;4;3;20;4;0;160;4
20:00;0.4;10;3;26;6;0;160;10
21:00;0.4;43;3;38;9;3;380;47
22:00;1;56;4;94;48;17;590;81
23:00;0.6;53;3;38;18;12;460;72
