CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;1.48762;13.7093;2.13125;13.1347;7.98936;1.49467;245.682;331.59;15.9943
01:00;1.49491;10.9998;1.71082;13.3298;8.05263;1.1604;224.214;336.886;12.7868
02:00;1.28683;8.77462;2.00121;13.3021;8.06369;0.940823;218.531;328.557;10.2207
03:00;1.10044;8.24662;1.81944;11.992;7.35853;1.00314;201.755;314.546;9.79031
04:00;1.27378;12.4356;1.30665;12.0859;7.24044;5.42272;246.31;298.054;20.7401
05:00;1.58158;16.7217;1.24015;13.3222;7.70966;13.6772;241.187;264.368;37.6999
06:00;1.21972;25.166;1.55196;17.5413;9.09363;84.1888;565.497;280.147;154.331
07:00;1.47753;24.42;1.08646;15.4894;8.43618;57.7112;523.57;308.343;112.956
08:00;1.33902;22.4347;1.73151;16.9613;9.09653;40.647;436.535;332.2;84.832
09:00;1.02738;23.455;1.80171;14.6533;8.40217;13.7981;301.8;341.898;44.6213
10:00;0.94801;15.2626;1.77658;12.9077;7.70466;5.60977;227.628;343.035;23.8663
11:00;0.8935;8.8285;3.19229;11.474;6.98368;2.65161;193.367;341.987;12.8968
12:00;0.80868;6.55734;3.17161;8.32332;5.38804;2.36203;169.061;332.331;10.1777
13:00;0.69224;5.79586;2.23396;6.96308;4.46857;1.70215;178.177;324.454;8.39701
14:00;0.642;5.59552;1.94727;7.96705;4.77963;1.46973;184.374;276.814;7.85393
15:00;0.52808;6.28474;1.57634;7.11045;4.38975;1.78633;162.087;231.629;9.03414
16:00;0.5106;4.98283;2.01229;5.84368;3.94767;0.984091;147.311;195.476;6.50048
17:00;0.88931;6.5228;2.15194;9.46132;5.9237;0.901304;159.298;177.663;7.89431
18:00;1.31063;11.4573;1.46773;8.87611;5.2341;1.03016;173.223;170.862;13.0419
19:00;0.9412;35.1142;1.42561;14.0266;6.5714;9.12458;276.785;181.289;49.1184
20:00;1.49121;33.1666;1.64137;22.1751;11.5605;5.30806;349.345;203.825;41.3001
21:00;1.62974;31.2999;1.76698;22.9898;12.1729;2.40394;386.1;229.815;34.9941
22:00;1.47989;22.7041;1.57413;23.555;12.6439;1.50056;355.956;251.263;25.0018
23:00;1.07892;20.5105;1.49802;20.1567;11.0022;1.37205;337.627;273.206;22.6117
00:00;1.10308;13.8485;1.52071;17.9391;10.1823;0.774872;335.85;296.773;15.0325
01:00;0.99711;13.8857;1.21724;16.8086;9.6459;1.23765;322.226;317.139;15.7886
