CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.7;61;4;35;50;1080;138
01:00;3.8;49;3;35;9;790;63
02:00;0.5;8;3;35;0;270;9
03:00;0.5;7;3;35;0;230;10
04:00;0.5;15;3;35;0;240;15
05:00;0.5;22;3;35;1;300;23
06:00;0.5;28;2;35;3;290;33
07:00;0.5;32;2;35;4;360;37
08:00;0.5;22;1;35;1;310;24
09:00;0.5;33;2;35;8;310;45
10:00;0.5;39;2;35;14;400;60
11:00;0.5;26;3;35;7;310;36
12:00;0.5;33;3;35;8;340;45
13:00;0.5;29;2;35;4;320;37
14:00;0.5;26;2;35;5;350;33
15:00;0.5;26;2;35;3;400;31
16:00;0.5;20;2;35;2;380;24
17:00;0.5;21;3;35;4;350;28
18:00;0.5;23;2;35;3;390;29
19:00;0.5;26;1;35;2;350;29
20:00;0.7;39;1;35;2;380;44
21:00;1.3;57;2;35;1;560;58
22:00;3.7;71;5;35;28;980;113
23:00;3.8;68;4;35;31;880;114
