CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;36;3;25;1;470;39
01:00;1.2;33;5;25;0;440;33
02:00;;15;4;25;0;340;15
03:00;;21;4;25;3;330;27
04:00;;22;3;25;1;360;23
05:00;;18;4;25;1;;21
06:00;;33;4;25;11;410;49
07:00;;47;4;25;28;600;91
08:00;;38;3;25;21;520;71
09:00;;35;4;25;14;440;56
10:00;;29;5;25;11;350;47
11:00;0.7;33;6;25;15;340;56
12:00;0.7;29;4;25;9;270;42
13:00;0.5;21;4;25;5;270;29
14:00;0.5;29;3;25;7;280;41
15:00;0.5;31;4;25;9;300;44
16:00;0.5;28;4;25;7;380;39
17:00;0.5;30;3;25;7;320;40
18:00;0.7;30;3;25;8;420;43
19:00;1;37;5;25;6;370;47
20:00;0.8;42;5;25;4;330;49
21:00;0.7;22;4;25;1;460;22
22:00;1.2;36;4;25;0;440;36
23:00;1.2;32;3;25;1;410;33
