CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;28;20;34;2;500;30
01:00;0.8;7;6;9;0;220;8
02:00;0.8;5;4;13;0;210;6
03:00;0.8;7;2;13;0;200;8
04:00;0.8;8;4;10;0;200;8
05:00;0.8;10;4;8;0;230;11
06:00;0.8;16;8;6;5;290;23
07:00;0.8;21;8;11;8;390;33
08:00;0.9;40;9;14;14;590;62
09:00;1.9;46;11;22;16;590;70
10:00;1.9;41;13;24;21;550;75
11:00;1.9;33;22;20;16;470;59
12:00;1.3;26;21;17;13;390;46
13:00;0.8;33;;30;18;440;61
14:00;0.8;33;;24;19;500;63
15:00;1.4;34;22;25;16;490;60
16:00;1.3;43;4;23;20;700;75
17:00;2.2;64;11;48;63;1170;160
18:00;5.9;50;16;67;32;940;100
19:00;6.5;49;19;62;23;830;85
20:00;5.7;47;18;68;18;;75
21:00;5.7;48;17;67;16;880;74
22:00;4.6;39;20;71;10;710;55
23:00;2.7;27;17;53;5;510;35
