CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;24;2;26;5;460;31
01:00;1;21;3;26;3;480;25
02:00;1;7;4;17;1;310;9
03:00;1;9;2;17;3;340;13
04:00;1;4;3;17;1;310;6
05:00;0.8;4;2;9;2;260;7
06:00;0.4;16;3;9;12;;34
07:00;0.7;13;3;9;9;420;27
08:00;0.5;7;2;9;2;230;10
09:00;0.4;7;3;9;3;240;12
10:00;0.4;6;2;9;3;250;10
11:00;0.4;7;2;10;3;250;12
12:00;0.4;16;3;10;8;330;28
13:00;0.4;22;3;10;15;500;44
14:00;1;24;2;9;15;550;47
15:00;1;29;2;9;25;700;68
16:00;1;40;3;9;39;930;100
17:00;1.9;44;2;15;45;910;113
18:00;2.9;43;3;15;44;930;110
19:00;3;44;4;15;42;950;109
20:00;3;46;3;20;33;830;96
21:00;3;40;3;20;23;750;75
22:00;3;38;3;20;17;640;63
23:00;1.6;32;1;26;11;610;49
