CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;21.9;42;33;167;8;1550;54
01:00;3.9;39;24;107;7;580;48
02:00;4.8;50;27;89;13;830;69
03:00;7.5;50;25;122;9;1170;63
04:00;10.6;37;23;120;6;980;46
05:00;5.8;33;23;90;5;760;40
06:00;5;46;24;91;9;830;58
07:00;8.8;33;23;54;6;650;41
08:00;3.2;30;23;56;7;560;41
09:00;2.7;32;21;73;10;530;46
10:00;3.7;34;25;72;12;590;52
11:00;3.3;33;30;79;12;960;50
12:00;4.3;24;31;76;5;850;31
13:00;1.3;21;28;80;3;900;25
14:00;2.1;22;25;60;3;610;25
15:00;1.6;23;24;55;2;490;25
16:00;0.4;25;23;71;2;470;27
17:00;0.8;24;23;58;1;620;24
18:00;2.1;28;22;66;1;1780;27
19:00;2.1;35;22;69;1;1170;35
20:00;2.1;33;19;78;1;620;33
21:00;2.8;50;31;108;14;;71
22:00;15;53;41;176;22;2310;86
23:00;27.7;51;37;209;18;1970;77
