CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.50108;16.7;3.764;155.431;124.339;99.3558;1753.58;1501.25;169.112
01:00;2.37826;27.3176;3.38559;67.6787;54.8079;4.46637;683.771;652.876;34.1685
02:00;2.47998;23.7345;3.36786;66.1852;54.1121;4.10471;638.417;662.371;30.0336
03:00;2.24265;23.1064;3.72031;67.7504;55.6617;3.76352;646.193;666.652;28.8773
04:00;1.22216;20.781;3.32426;52.466;43.5084;3.5446;534.696;651.614;26.2145
05:00;1.03742;20.6647;1.9152;31.7981;26.8694;6.15256;402.268;613.57;30.108
06:00;1.29522;25.1464;1.63221;27.3087;23.1094;47.7629;500.131;593.7;98.4191
07:00;2.26742;21.7476;1.69353;30.2472;25.7169;78.6306;620.194;587.222;142.356
08:00;1.29846;44.5431;2.14278;24.3916;20.482;90.3455;839.004;608.084;183.368
09:00;;41.7433;4.80795;22.3423;18.6251;41.1455;488.371;583.659;104.865
10:00;;31.2733;7.25515;19.8053;15.7404;20.0573;361.804;549.083;62.0471
11:00;;33.4924;7.46426;21.3754;16.1823;21.1903;354.755;512.653;65.998
12:00;;29.8651;7.74282;16.9387;13.2167;17.051;312.456;484.873;56.0265
13:00;;24.1096;5.40793;13.2458;10.2034;10.5728;268.523;468.155;40.334
14:00;;20.6801;5.12863;14.0073;11.1694;7.07638;254.889;437.499;31.5401
15:00;;15.1302;3.99665;12.5998;10.7152;2.80125;220.971;387.597;19.4297
16:00;;15.3885;4.75263;13.0433;9.93316;1.8466;210.758;309.066;18.2192
17:00;;26.6019;4.40314;31.1813;20.7412;16.3094;336.517;290.084;51.6159
18:00;;52.1989;4.51102;101.277;68.6223;133.183;861.825;352.587;256.507
19:00;;48.3404;4.36324;130.897;95.3643;187.326;1491.05;494.624;335.717
20:00;;40.0518;3.72484;161.351;120.129;198.242;1749.68;674.277;344.171
21:00;;30.8647;4.07064;168.1;128.426;188.066;1815.64;867.666;319.375
22:00;;24.4949;3.85488;172.549;135.223;166.097;2035.03;1090.18;279.297
23:00;2.44529;19.0769;3.54529;159.729;126.897;143.359;1966.7;1308.4;238.997
