CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;28;5;31;1;980;29
01:00;0.4;30;3;40;2;560;33
02:00;2.7;42;2;74;8;800;54
03:00;2.8;42;2;69;5;710;50
04:00;2.5;35;2;70;14;690;56
05:00;2;39;1;67;13;710;58
06:00;1.8;44;2;66;31;570;91
07:00;0.7;41;3;68;30;690;86
08:00;0.6;25;4;60;12;550;43
09:00;0.4;11;7;60;1;310;13
10:00;0.4;10;5;29;2;330;12
11:00;0.4;8;4;30;1;330;10
12:00;0.4;9;4;12;1;360;11
13:00;0.4;6;3;11;1;340;7
14:00;0.4;7;3;16;1;340;9
15:00;0.4;8;4;19;1;330;9
16:00;0.4;6;3;12;0;330;6
17:00;0.4;7;6;22;0;320;8
18:00;0.4;6;4;22;0;340;6
19:00;0.4;15;7;15;1;470;16
20:00;0.4;10;5;18;0;400;9
21:00;0.4;22;6;39;1;460;22
22:00;0.4;19;8;43;0;470;18
23:00;0.4;20;7;48;0;530;20
