CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;34;2;36;2;540;37
01:00;1;35;2;28;11;610;51
02:00;1.1;24;1;28;1;460;27
03:00;0.8;14;2;24;1;;15
04:00;0.4;9;3;29;1;300;10
05:00;0.4;16;3;23;3;310;20
06:00;0.4;17;2;18;2;320;21
07:00;0.4;16;3;26;2;300;19
08:00;0.4;12;2;22;2;330;16
09:00;0.4;6;1;21;1;270;8
10:00;0.4;5;2;18;1;270;7
11:00;0.4;6;2;21;1;320;8
12:00;0.6;13;2;39;3;430;17
13:00;1;5;1;34;1;280;7
14:00;0.5;5;3;20;1;260;7
15:00;0.4;7;2;27;1;290;9
16:00;0.4;9;2;14;1;290;11
17:00;0.4;13;2;9;1;320;14
18:00;0.4;17;3;7;1;350;19
19:00;0.4;23;3;12;9;430;33
20:00;0.4;27;1;11;1;520;28
21:00;0.7;21;2;25;1;380;22
22:00;0.4;25;2;25;1;430;26
23:00;0.9;36;2;21;10;520;51
