CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;3;7;3;2;810;39
01:00;67;2;11;6;3;920;71
02:00;52;;;;3;1230;56
03:00;30;;;;2;940;34
04:00;20;;;;2;540;22
05:00;27;;;;3;440;32
06:00;32;;;;2;450;35
07:00;47;;;;41;560;108
08:00;61;;;;60;680;153
09:00;59;;;;26;650;99
10:00;55;;;;24;1190;91
11:00;31;;;;11;610;47
12:00;24;;57;20;8;;36
13:00;;5;29;12;;;
14:00;;5;24;9;;;
15:00;;3;20;6;;;
16:00;;3;25;7;;;
17:00;;3;34;11;;480;
18:00;;5;69;19;;520;
19:00;;3;43;23;;550;
20:00;;2;5;3;;560;
21:00;;2;7;4;;530;
22:00;;2;9;5;;560;
23:00;;2;10;6;;680;
