CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;1;59;39;40;660;94
01:00;26;2;58;37;26;540;64
02:00;23;2;39;23;8;310;34
03:00;12;1;39;21;2;260;14
04:00;15;1;37;22;4;160;19
05:00;15;1;38;21;7;220;25
06:00;18;1;40;24;28;280;61
07:00;29;2;43;27;56;510;113
08:00;38;2;51;32;62;520;131
09:00;36;3;48;30;32;560;83
10:00;40;5;37;20;25;;79
11:00;25;5;19;7;7;470;35
12:00;15;7;55;12;3;290;18
13:00;11;5;13;4;1;230;12
14:00;7;3;10;4;0;200;7
15:00;6;3;7;4;0;160;6
16:00;7;3;7;4;0;130;7
17:00;9;6;9;4;0;180;9
18:00;12;6;7;4;0;160;12
19:00;13;3;25;14;0;220;13
20:00;18;2;123;89;1;440;19
21:00;23;1;103;72;4;360;29
22:00;40;1;81;49;33;570;91
23:00;38;1;66;42;52;810;117
