CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;11;4;10;2;620;14
01:00;1.9;38;14;24;5;;45
02:00;1.9;29;16;22;2;680;32
03:00;1.9;24;21;16;2;550;26
04:00;1;19;14;47;2;480;22
05:00;0.8;15;9;26;2;360;17
06:00;0.8;26;8;14;6;400;35
07:00;0.8;33;8;17;13;520;53
08:00;0.8;41;9;16;19;740;70
09:00;;41;11;24;15;740;64
10:00;;38;12;19;13;580;56
11:00;;32;12;14;11;590;49
12:00;;25;12;20;11;280;42
13:00;;23;11;;10;240;38
14:00;;25;9;;9;;39
15:00;;25;9;;11;260;41
16:00;;25;7;;8;520;35
17:00;0.6;18;6;23;7;440;28
18:00;0.4;20;6;16;8;390;32
19:00;0.4;33;14;16;11;550;49
20:00;1.4;23;11;10;6;490;31
21:00;1;17;8;5;6;430;26
22:00;0.4;20;10;18;3;450;25
23:00;0.4;15;6;25;3;360;19
