CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;2;45;33;1;410;27
01:00;18;3;42;31;1;390;19
02:00;37;4;61;33;3;340;42
03:00;36;4;55;34;3;330;40
04:00;36;2;55;33;2;290;39
05:00;41;2;59;33;3;350;45
06:00;56;2;61;31;12;510;73
07:00;57;3;49;23;17;530;84
08:00;58;2;50;20;22;550;91
09:00;61;3;54;20;21;540;93
10:00;52;3;52;19;20;520;82
11:00;36;5;38;14;12;420;54
12:00;27;8;30;11;7;370;37
13:00;32;6;41;14;8;420;44
14:00;41;8;41;16;11;520;57
15:00;38;9;40;16;8;430;50
16:00;13;5;29;13;1;260;14
17:00;36;5;45;18;4;;41
18:00;47;5;38;17;10;570;61
19:00;52;5;40;20;12;620;69
20:00;51;6;45;25;12;650;69
21:00;37;6;36;22;6;490;46
22:00;37;5;41;27;6;540;46
23:00;30;2;42;30;4;440;37
