CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4;35;24;88;6;870;43
01:00;3.9;20;20;120;1;;21
02:00;3;;21;65;;610;
03:00;2.9;;21;66;;730;
04:00;2.5;22;18;67;2;660;25
05:00;2;27;18;85;8;660;38
06:00;2;34;18;91;15;800;57
07:00;2.1;41;16;91;23;1020;77
08:00;3;40;16;54;23;860;76
09:00;2.4;32;17;52;19;900;61
10:00;2.5;31;17;60;19;810;61
11:00;2;34;16;58;23;710;67
12:00;2;38;14;60;20;670;66
13:00;1.9;31;10;50;13;480;48
14:00;1;36;11;;16;;60
15:00;1;49;12;;32;;96
16:00;1.6;55;17;43;26;970;94
17:00;2.6;65;17;61;77;1410;183
18:00;4.2;60;15;92;76;1240;177
19:00;4.4;49;16;97;37;1050;107
20:00;3.4;48;11;64;15;1010;69
21:00;3;48;15;93;31;1170;95
22:00;3.6;41;27;97;13;960;61
23:00;3.5;40;25;90;11;1030;57
