CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;0.3;7.10839;3.34081;14.3183;9.22448;0.780414;252.093;261.331;8.30827
01:00;0.370699;7.02496;3.62972;13.7237;8.79239;0.729841;246.355;258.647;8.14725
02:00;0.391985;7.48374;4.54372;12.9198;8.60806;0.724862;239.388;254.375;8.59725
03:00;0.48705;7.82258;5.41266;12.5146;8.28581;0.59856;241.98;251.802;8.73497
04:00;0.34788;6.01373;4.28807;11.9835;8.18355;0.719103;227.757;248.523;7.12646
05:00;0.3;8.06223;4.06123;12.1113;8.20812;0.868397;238.035;246.331;9.39336
06:00;0.3;11.7267;3.3083;13.2957;9.10357;1.65193;253.598;246.364;14.2689
07:00;0.3;12.2342;3.64671;14.8281;9.46302;2.46941;264.41;245.452;16.0251
08:00;0.343551;12.8495;3.76863;18.3875;9.99429;4.96479;284.839;249.545;20.4718
09:00;0.441592;9.40558;4.11591;18.8909;10.3006;3.52624;270.134;252.518;14.8188
10:00;0.3;9.52993;6.49661;22.5343;11.0793;3.35685;274.561;256.914;14.6738
11:00;0.3;8.45971;5.42004;22.1081;10.539;2.65992;272.833;260.771;12.5525
12:00;0.505269;5.96325;4.15802;22.0203;9.99923;1.31974;260.96;264.921;7.98571
13:00;0.38946;7.39374;6.44341;23.9433;10.0511;1.92073;282.169;270.438;10.344
14:00;0.419404;5.54079;5.75181;22.9287;9.16117;1.10741;266.889;272.099;7.24761
15:00;0.357892;12.3617;11.2802;29.3429;11.1637;2.0527;291.866;275.531;15.5043
16:00;0.3;12.2421;7.44829;25.0803;9.91167;2.17844;254.732;271.768;15.584
17:00;0.3;6.54618;4.00359;22.5402;9.76662;1.03778;226.332;266.293;8.14407
18:00;0.3;7.64031;3.35781;21.6513;10.3112;0.873939;232.739;261.065;8.97835
19:00;0.326504;6.67956;3.45091;21.538;11.0927;0.81436;243.606;257.412;7.93364
20:00;0.3;8.65048;3.52036;22.0212;12.4836;0.753396;259.185;257.19;9.80678
21:00;0.3;13.2263;4.14472;21.4591;11.9242;0.887795;269.197;255.568;14.5951
22:00;0.3339;10.7537;4.64347;21.3566;11.7324;0.865626;254.056;253.964;12.0827
23:00;1.49903;11.6571;4.58067;24.2903;14.3962;1.03259;265.44;250.661;13.2385
00:00;0.502563;13.8119;4.24669;21.8149;13.4744;1.20197;260.69;251.406;15.6531
01:00;0.475325;13.1551;4.3457;18.851;12.5971;1.3187;256.12;255.129;15.1781
