CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;1.83113;39.2914;6.88378;40.3732;28.2673;3.909;545.335;508.439;45.2897
01:00;0.850534;40.7628;6.45449;41.123;28.6907;8.17097;550.137;542.466;53.3132
02:00;1.06159;11.0268;6.45375;26.1361;18.7427;1.75663;345.265;549.724;13.713
03:00;1.15034;15.1462;6.13972;28.3575;20.8231;2.19611;361.747;543.943;18.5131
04:00;1.55098;14.2285;6.61409;33.0868;24.9047;2.26712;369.106;537.273;17.7149
05:00;1.63973;14.6807;6.48257;37.7222;28.2454;2.07833;356.495;502.129;17.8589
06:00;2.76536;30.2775;6.8461;40.9652;29.0548;7.41134;458.614;472.147;41.6423
07:00;0.819146;17.9902;6.94437;47.1171;22.7994;3.32707;335.955;415.332;23.0915
08:00;0.433835;18.6587;6.90447;63.4479;23.1543;4.30561;341.77;389.886;25.2606
09:00;0.345625;13.7151;6.86679;39.1601;20.5169;2.96717;332.936;362.736;18.2707
10:00;0.396495;24.4673;8.55958;34.8795;18.6406;5.73551;375.416;366.505;33.2564
11:00;0.806699;37.2015;19.0141;30.9389;16.2993;6.64547;364.682;366.872;47.3951
12:00;0.422651;27.6524;27.8756;26.7242;14.7439;4.2256;342.359;363.528;34.1348
13:00;0.767014;12.1608;16.9349;25.7198;13.1397;1.83274;291.07;355.35;14.9729
14:00;0.341837;5.4664;10.9809;27.1998;12.9479;0.86909;278.492;332.835;6.80815
15:00;1.67635;3.77074;8.41033;21.2828;11.1667;0.642205;247.736;321.808;4.7469
16:00;0.559206;3.16017;7.10545;18.858;10.4797;0.671302;231.93;308.078;4.18044
17:00;0.447364;5.87876;8.85144;20.552;11.3032;0.843803;264.68;299.546;7.1679
18:00;0.52872;6.46594;9.81052;24.2595;12.5116;0.687236;285.98;288.366;7.50959
19:00;1.41677;9.46616;9.5194;25.3681;13.2361;1.01319;317.665;282.489;11.0125
20:00;1.31215;36.9709;8.81524;42.4432;18.6341;3.49368;562.108;309.958;42.3278
21:00;1.52429;86.3363;8.05271;46.3023;23.0163;14.415;975.88;395.559;108.451
22:00;1.23386;68.4599;8.96819;35.3116;20.1256;7.09474;621.811;438.474;79.3385
23:00;1.12256;60.2648;8.47757;33.8095;20.2987;5.26373;532.682;474.092;68.3414
00:00;1.20843;47.3478;7.76158;39.3191;24.5825;4.2637;567.486;516.037;53.8881
01:00;1.14078;27.5711;7.45199;36.9493;23.8093;2.66823;463.914;540.941;31.6633
