CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17;8;16;12;2;330;19
01:00;16;8;33;26;1;270;18
02:00;13;7;9;7;2;170;15
03:00;10;6;3;3;1;220;12
04:00;13;7;3;3;2;170;15
05:00;10;6;3;3;1;160;12
06:00;11;6;3;3;2;160;14
07:00;15;7;3;3;3;240;18
08:00;16;7;9;5;2;220;19
09:00;16;8;12;8;4;170;22
10:00;18;9;15;11;5;250;26
11:00;16;8;13;9;6;260;25
12:00;19;8;17;13;8;300;31
13:00;18;9;15;11;6;260;28
14:00;16;8;12;7;5;240;24
15:00;15;8;12;8;4;210;21
16:00;;;13;8;;;
17:00;19;8;14;10;5;270;27
18:00;29;16;18;13;11;310;46
19:00;30;15;25;18;9;350;43
20:00;29;7;22;16;8;340;42
21:00;18;13;12;8;4;180;23
22:00;19;14;15;11;4;240;24
23:00;17;10;14;10;4;240;24
