CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.8;33;8;189;150;130;2300;232
01:00;6;24;2;180;140;114;2060;197
02:00;5.1;20;2;181;140;90;2020;157
03:00;5.1;15;2;181;140;79;1780;135
04:00;4.3;12;4;151;118;61;1500;105
05:00;6;11;3;132;103;52;1300;89
06:00;3.4;12;7;138;107;77;1290;129
07:00;4.3;12;8;123;93;105;1460;171
08:00;3.4;14;7;111;84;76;1210;129
09:00;3.4;27;7;102;78;64;1180;124
10:00;6;35;5;87;60;34;810;87
11:00;4.5;11;4;30;21;4;210;16
12:00;0.7;9;4;27;19;2;180;12
13:00;0.7;14;12;25;16;5;160;21
14:00;0.7;18;7;27;19;5;240;24
15:00;0.7;13;2;26;16;2;190;16
16:00;0.7;40;2;69;43;9;350;54
17:00;1.7;74;9;187;122;125;1370;264
18:00;4.3;79;10;270;198;209;;397
19:00;6.8;74;10;250;180;172;2110;335
20:00;6;70;9;189;137;194;2510;365
21:00;7.7;63;8;163;116;162;1930;309
22:00;5.1;50;7;149;112;146;1910;272
23:00;6;47;9;194;154;154;2270;281
