CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1;4;8;4;4;1;290;370;6
01:00;1.4;13;9;15;13;2;370;383.75;16
02:00;1.6;12;9;20;16;2;400;377.5;15
03:00;1.7;14;11;23;18;1;420;377.5;16
04:00;1.4;13;10;19;15;2;390;382.5;16
05:00;1.3;11;10;10;8;1;340;378.75;13
06:00;1.1;16;11;12;11;4;420;382.5;22
07:00;1.1;21;13;13;11;5;410;388.75;28
08:00;1;19;12;11;10;5;410;395;27
09:00;1;20;11;12;10;7;420;401.25;30
10:00;1;33;9;14;11;16;520;416.25;58
11:00;1.3;46;9;23;17;27;710;452.5;87
12:00;1.1;39;10;20;15;20;620;481.25;69
13:00;1.2;35;11;20;16;19;600;513.75;63
14:00;1.7;41;11;24;20;23;690;547.5;76
15:00;1.5;35;9;20;16;19;680;581.25;64
16:00;1.1;23;12;16;12;11;530;596.25;40
17:00;1.1;20;14;13;11;7;470;602.5;31
18:00;1.1;13;16;10;8;5;390;586.25;20
19:00;1.1;12;14;10;7;5;390;546.25;19
20:00;1.1;11;13;9;7;4;380;516.25;17
21:00;1.1;9;12;8;7;3;360;486.25;14
22:00;1;8;12;7;6;3;350;443.75;13
23:00;1;7;11;6;5;2;330;400;10
