CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;13;14;22;1;1280;14
01:00;17.3;42;17;160;135;2730;249
02:00;14.8;45;20;144;75;1710;160
03:00;8.7;46;19;102;14;940;69
04:00;3.5;34;12;57;2;580;38
05:00;1.9;13;9;39;0;300;15
06:00;1;11;5;36;2;220;15
07:00;0.8;14;3;14;5;280;23
08:00;0.8;18;3;12;6;320;28
09:00;0.8;19;2;11;3;;25
10:00;0.8;16;4;12;6;420;26
11:00;0.8;12;5;9;3;290;17
12:00;0.8;12;8;8;2;290;16
13:00;0.8;9;5;10;1;290;11
14:00;0.8;10;7;10;1;390;11
15:00;0.8;13;10;9;1;360;15
16:00;0.8;14;7;30;1;590;16
17:00;1.8;30;10;36;6;990;40
18:00;5.8;33;12;58;7;820;44
19:00;7.8;28;13;54;8;1230;42
20:00;7.2;;;50;;;
21:00;1.8;10;10;24;0;700;9
22:00;0.8;8;10;21;0;900;8
23:00;0.8;12;11;23;0;1520;13
