CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;8;298;205;150;3610;263
01:00;44;13;236;142;71;2610;152
02:00;37;15;228;122;19;1950;66
03:00;34;13;143;75;8;1290;46
04:00;30;13;92;54;5;1020;37
05:00;27;11;71;44;5;950;35
06:00;28;10;63;39;9;960;42
07:00;28;7;65;37;11;930;44
08:00;29;7;62;33;12;;47
09:00;27;7;78;40;17;980;53
10:00;24;8;80;55;22;1310;57
11:00;26;8;100;62;27;1370;66
12:00;28;9;104;65;27;1350;69
13:00;33;10;102;78;24;1570;69
14:00;38;10;109;81;26;1580;77
15:00;30;10;101;76;9;1160;43
16:00;31;9;71;49;18;1130;57
17:00;42;7;72;54;53;1120;123
18:00;47;7;88;61;124;1670;237
19:00;34;6;141;106;141;2070;248
20:00;34;7;156;118;164;2500;284
21:00;33;5;189;144;166;2530;286
22:00;37;8;235;180;160;3390;282
23:00;36;8;329;214;164;3630;287
