CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;14;119;99;53;1330;124
01:00;16;7;13;9;1;160;19
02:00;24;6;12;8;3;180;28
03:00;14;6;9;7;1;160;16
04:00;9;7;3;3;1;170;10
05:00;9;6;3;3;1;160;11
06:00;19;7;5;3;5;220;26
07:00;29;8;9;5;11;370;46
08:00;24;6;4;3;12;240;42
09:00;34;10;11;7;14;360;55
10:00;30;10;11;7;13;260;49
11:00;26;11;12;8;13;200;46
12:00;22;13;9;5;10;200;36
13:00;21;12;10;5;10;190;36
14:00;21;9;14;7;10;190;37
15:00;30;10;22;13;16;;54
16:00;44;16;28;17;26;400;83
17:00;51;19;33;21;29;460;94
18:00;46;13;31;25;19;450;74
19:00;54;20;40;32;26;580;93
20:00;53;15;50;39;34;630;104
21:00;49;13;64;50;30;720;95
22:00;48;15;89;72;41;1020;111
23:00;43;13;101;83;38;1050;100
