CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;7;81;55;14;710;80
01:00;21;8;50;34;1;460;22
02:00;14;8;31;23;1;370;14
03:00;15;6;30;21;1;340;16
04:00;30;3;54;36;2;630;33
05:00;31;3;60;42;4;740;37
06:00;39;2;90;61;34;880;91
07:00;38;4;92;58;58;960;126
08:00;46;10;110;62;84;1200;173
09:00;51;16;72;28;43;560;117
10:00;27;14;26;14;7;280;36
11:00;14;9;13;6;2;230;17
12:00;18;6;13;5;4;210;22
13:00;17;4;12;3;3;200;21
14:00;13;3;9;3;2;170;14
15:00;12;3;9;3;1;170;14
16:00;17;4;10;3;3;190;21
17:00;20;5;12;4;3;200;25
18:00;23;3;11;4;2;170;26
19:00;27;4;19;7;2;190;29
20:00;67;5;57;22;22;430;100
21:00;90;10;84;45;32;820;139
22:00;80;13;90;55;34;770;131
23:00;70;11;83;55;17;780;94
