CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;14.2;52;52;130;92;10;1240;67
01:00;2.3;51;80;54;45;5;550;57
02:00;2.9;36;45;52;43;2;500;38
03:00;2.6;39;58;44;37;3;360;43
04:00;2;27;37;43;36;2;380;30
05:00;2;18;25;42;36;2;420;20
06:00;2;24;26;44;38;6;420;32
07:00;2;33;28;48;41;11;550;49
08:00;2.4;;;52;43;;;
09:00;3.4;46;36;75;62;49;1000;120
10:00;4.9;42;49;80;65;41;1030;103
11:00;4.2;45;46;83;68;35;1060;99
12:00;4.9;49;100;71;58;37;;104
13:00;4.5;51;92;75;60;33;990;100
14:00;4.5;58;61;74;60;30;1060;103
15:00;5;59;43;68;54;23;1000;94
16:00;4.7;65;37;84;68;22;1030;98
17:00;5.5;76;37;114;92;20;1180;106
18:00;7.4;74;35;135;111;30;1530;121
19:00;9.7;74;37;168;138;32;1590;122
20:00;12.9;73;39;194;161;57;2240;158
21:00;16;65;39;206;171;71;2480;173
22:00;17.5;67;37;190;157;46;2110;136
23:00;15.5;61;45;185;155;38;1930;118
