CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.5;72;8;243;33;1260;121
01:00;6.3;62;7;223;45;1290;130
02:00;4.8;49;3;166;11;960;65
03:00;4;43;3;158;19;950;72
04:00;3.8;39;2;170;13;800;58
05:00;3.3;40;2;246;26;940;78
06:00;3.6;45;2;195;54;930;128
07:00;2.3;43;2;158;56;910;127
08:00;3.3;56;4;173;192;1430;350
09:00;5.5;69;8;245;125;1560;258
10:00;7;;;245;;;
11:00;13;63;24;295;26;1300;102
12:00;9.2;23;14;236;5;;30
13:00;0.8;24;17;110;4;570;30
14:00;1.2;16;7;71;3;440;21
15:00;0.4;20;7;59;4;450;25
16:00;0.4;18;6;64;3;450;22
17:00;0.4;13;5;55;2;370;15
18:00;0.4;16;7;53;1;360;17
19:00;0.4;19;10;71;1;350;20
20:00;0.4;26;7;66;2;440;27
21:00;0.8;78;9;86;10;820;93
22:00;4.5;88;9;165;74;1120;201
23:00;5.5;87;10;205;115;1640;261
