CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;23;4;20;8;0;300;24
01:00;25;4;30;10;4;290;32
02:00;40;3;33;18;3;440;46
03:00;49;3;43;25;5;490;58
04:00;46;4;45;28;4;440;53
05:00;44;5;42;26;5;450;53
06:00;43;4;48;30;20;750;75
07:00;45;4;53;32;27;740;87
08:00;46;6;59;36;25;820;85
09:00;;;67;35;;;
10:00;52;13;67;33;26;750;91
11:00;57;18;68;31;28;690;98
12:00;27;13;33;12;7;380;37
13:00;15;6;17;5;4;270;19
14:00;11;6;15;4;3;260;14
15:00;11;6;14;3;3;290;15
16:00;13;5;15;4;4;230;18
17:00;12;4;15;3;4;210;16
18:00;11;5;15;3;3;220;15
19:00;17;4;9;3;1;240;18
20:00;17;4;11;3;1;;18
21:00;23;4;14;4;2;300;25
22:00;;;33;14;;;
23:00;38;4;20;8;2;400;42
