CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;4;50;31;2;540;47
01:00;30;5;60;36;1;390;31
02:00;26;4;41;28;1;580;28
03:00;25;4;45;29;3;510;30
04:00;22;2;45;32;2;520;24
05:00;28;3;50;34;9;520;41
06:00;31;2;52;35;24;700;69
07:00;29;3;54;36;23;700;65
08:00;33;;60;39;30;730;80
09:00;36;;54;33;26;670;77
10:00;39;3;65;33;17;700;64
11:00;37;8;51;21;11;620;54
12:00;32;12;51;16;8;650;44
13:00;21;12;41;13;3;490;26
14:00;8;9;21;6;0;290;8
15:00;9;6;25;6;1;280;11
16:00;16;6;35;7;2;290;20
17:00;14;7;22;5;2;;16
18:00;18;4;20;4;3;330;22
19:00;16;4;34;6;0;320;16
20:00;50;4;31;7;6;500;59
21:00;93;6;52;18;32;830;141
22:00;73;6;62;29;16;690;96
23:00;68;6;55;29;10;640;83
