CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;9;32;18;1;520;15
01:00;8;7;29;18;1;1040;10
02:00;9;7;20;12;1;680;10
03:00;10;6;21;13;1;800;12
04:00;7;9;21;13;1;750;8
05:00;11;12;22;15;1;570;13
06:00;10;8;21;12;1;760;11
07:00;9;12;23;15;1;850;11
08:00;11;10;24;14;2;590;14
09:00;10;9;30;14;2;530;13
10:00;10;12;34;19;4;430;15
11:00;7;8;31;14;3;610;11
12:00;8;8;37;18;2;380;10
13:00;8;5;30;15;2;310;11
14:00;8;7;35;22;2;430;11
15:00;8;7;32;19;2;380;10
16:00;6;4;30;15;1;310;8
17:00;12;6;69;56;4;530;18
18:00;10;5;58;44;2;360;13
19:00;16;3;35;22;2;340;18
20:00;21;4;60;39;1;390;23
21:00;25;8;72;47;2;640;27
22:00;12;9;28;15;1;710;13
23:00;10;10;28;16;1;580;11
