CZAS;Benzen;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;1.9;8;18;17;420
01:00;1.9;6;19;17;460
02:00;1.9;5;20;17;520
03:00;1.9;5;19;16;490
04:00;;;19;16;
05:00;;;;;
06:00;;;;;
07:00;;;;;
08:00;;;;;
09:00;;;;;
10:00;;;;;
11:00;;;;;
12:00;;;;;
13:00;;;;;
14:00;;;;;
15:00;;;;;
16:00;;;;;
17:00;;;;;
18:00;;;;;
19:00;;;;;
20:00;;;;;
21:00;;;;;
22:00;;;;;
23:00;1.9;8;21;20;530
