CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;1.6;17;11;25;21;3;390;408.75;21
00:00;1.5;14;11;24;19;2;380;406.25;17
01:00;1.2;15;12;24;19;1;380;403.75;17
02:00;1.3;12;11;19;16;2;320;391.25;14
03:00;1.2;10;10;18;14;1;310;376.25;12
04:00;1;9;11;16;12;1;310;362.5;11
05:00;1;11;11;15;12;1;300;347.5;13
06:00;1;13;10;15;12;2;300;336.25;16
07:00;0.4;12;10;13;10;3;280;322.5;17
08:00;0.4;15;10;13;10;4;270;308.75;21
09:00;0.4;15;10;14;11;4;290;297.5;20
10:00;1.2;15;11;16;12;4;310;296.25;21
11:00;0.7;17;10;20;13;7;330;298.75;27
12:00;1;14;10;25;13;6;300;297.5;22
13:00;0.7;12;6;24;13;5;290;296.25;19
14:00;0.4;14;8;24;15;5;300;296.25;21
15:00;1;15;9;24;15;6;320;301.25;23
16:00;1;19;10;25;16;5;380;315;27
17:00;1;22;12;34;22;4;430;332.5;28
18:00;1.3;28;16;40;26;7;440;348.75;39
19:00;1.5;27;18;39;25;6;410;358.75;36
20:00;1.6;18;12;34;23;5;400;371.25;25
21:00;1.3;12;10;21;16;3;350;378.75;17
22:00;2.6;14;8;22;17;4;360;386.25;19
23:00;1.3;12;10;22;18;3;360;391.25;16
00:00;1.3;11;11;20;16;2;360;388.75;14
