CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.6;18;3;37;21;0;430;19
01:00;0.6;11;2;29;15;1;630;12
02:00;3.5;29;3;43;26;9;;43
03:00;3.6;22;4;48;29;18;;49
04:00;4.2;16;3;47;27;17;630;42
05:00;10.5;17;4;47;27;19;610;45
06:00;8.8;16;4;49;28;20;620;47
07:00;8.4;20;4;48;28;47;760;92
08:00;4.2;32;2;63;31;21;770;64
09:00;8.1;35;2;58;26;21;760;67
10:00;3.9;22;1;38;14;11;510;39
11:00;0.6;15;2;27;8;5;480;22
12:00;0.6;14;3;22;4;4;410;20
13:00;0.6;23;2;34;4;9;490;37
14:00;0.6;22;2;31;4;10;460;37
15:00;0.6;22;4;63;6;9;470;35
16:00;0.6;20;2;19;3;8;480;33
17:00;0.6;30;2;25;3;11;500;47
18:00;0.6;28;3;24;3;9;470;41
19:00;0.6;30;2;23;4;5;530;38
20:00;0.6;38;1;23;6;4;570;44
21:00;0.6;42;2;31;11;2;620;45
22:00;0.6;40;4;47;22;5;610;46
23:00;0.6;17;2;36;19;0;460;18
