CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;55;5;122;67;12;1130;72
01:00;52;6;88;40;12;910;69
02:00;17;5;30;11;1;640;19
03:00;31;6;41;20;5;730;38
04:00;25;5;39;20;4;590;31
05:00;33;10;61;36;8;1070;45
06:00;36;13;52;29;13;950;56
07:00;35;11;72;38;15;1040;57
08:00;35;;105;57;19;1070;63
09:00;34;;111;57;18;910;60
10:00;28;22;68;26;13;660;46
11:00;24;22;73;22;9;890;37
12:00;14;15;46;11;3;480;18
13:00;22;13;59;20;5;560;28
14:00;19;11;69;22;4;520;24
15:00;25;10;73;27;4;580;30
16:00;19;12;59;21;2;550;22
17:00;13;6;30;8;1;280;15
18:00;16;4;13;7;2;290;19
19:00;31;4;22;11;4;400;37
20:00;43;3;83;32;8;710;54
21:00;35;4;43;21;8;410;47
22:00;52;3;68;39;22;840;84
23:00;61;5;92;42;10;810;75
