CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;14.1;41;16;129;96;78;1830;161
01:00;9.4;21;2;126;85;46;1210;92
02:00;8.7;20;2;112;88;31;1210;68
03:00;8.7;22;2;85;70;25;1480;62
04:00;9.4;23;1;59;50;11;1140;40
05:00;5.5;22;2;57;48;15;1050;45
06:00;6.1;21;2;75;63;35;1430;74
07:00;15.1;22;3;77;65;51;1960;101
08:00;;22;3;77;66;66;2300;123
09:00;;23;4;93;78;82;2400;149
10:00;;25;4;126;83;81;1090;150
11:00;;22;4;84;59;32;740;70
12:00;;24;3;70;49;16;710;49
13:00;;41;5;121;69;37;1000;97
14:00;;44;7;129;82;32;1180;93
15:00;;49;7;143;94;45;1190;117
16:00;;44;4;123;73;57;1180;130
17:00;6.7;43;3;141;83;85;1290;174
18:00;7.4;48;6;173;103;126;1810;241
19:00;11.2;59;8;150;92;180;2260;333
20:00;12.1;48;8;158;99;164;2240;299
21:00;11.9;42;8;166;106;191;2380;334
22:00;12.5;40;9;156;109;158;2290;283
23:00;13.5;32;9;177;121;161;;279
