CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.5;22;5;26;20;3;390;27
01:00;1.5;26;5;29;20;6;440;34
02:00;1.2;36;3;29;20;21;490;67
03:00;1.5;25;3;28;19;12;420;42
04:00;0.8;27;4;27;20;24;450;63
05:00;0.3;19;3;21;16;5;340;26
06:00;0.5;37;3;24;17;19;480;66
07:00;3.1;;;29;18;;;
08:00;1.6;58;5;34;21;85;820;187
09:00;0.8;65;6;45;26;150;1080;294
10:00;4.1;54;5;27;18;54;680;136
11:00;0.7;33;5;21;16;19;430;62
12:00;1.3;28;5;21;15;22;440;62
13:00;0.6;22;6;20;13;15;380;45
14:00;1;19;5;28;15;14;400;40
15:00;1.3;21;6;24;13;14;380;42
16:00;1;24;3;22;12;15;350;46
17:00;1.7;26;3;21;11;14;360;47
18:00;1.2;28;3;20;11;12;360;46
19:00;0.6;32;3;22;13;11;370;48
20:00;1;30;4;24;16;9;380;44
21:00;3.4;32;6;28;19;11;400;50
22:00;1.4;23;6;25;19;7;400;35
23:00;1.5;22;5;24;18;7;390;32
