CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.72566;80.5527;5.14045;37.631;21.4702;36.093;722.381;604.605;135.914
01:00;2.19699;61.4057;5.72713;34.8083;20.9529;6.48094;583.212;632.895;71.3427
02:00;2.29309;55.791;5.10055;34.7994;22.8274;26.6987;814.403;961.555;96.756
03:00;1.97354;45.5682;5.03257;33.8421;22.2008;18.987;731.073;994.758;74.6926
04:00;1.91472;34.2501;4.99046;32.2878;21.8516;21.2104;701.537;951.487;66.7951
05:00;1.97005;29.5394;5.33182;31.1157;20.9699;19.2599;647.491;899.924;59.0878
06:00;2.15318;25.4025;4.91583;32.7564;21.2449;36.8246;663.076;861.214;81.9035
07:00;2.47742;29.3321;4.79613;33.3983;21.0758;80.5936;734.717;796.306;152.973
08:00;2.8086;32.3637;5.35916;44.8814;27.0983;79.3154;712.948;746.254;154.042
09:00;1.16632;55.9393;5.40645;26.266;14.3606;44.2332;646.776;706.503;123.792
10:00;1.42726;52.1037;6.88275;17.6125;7.91672;13.1898;505.924;667.943;72.33
11:00;1.13327;50.33;8.25487;22.1368;8.14299;11.3629;460.347;634.102;67.7675
12:00;1.07163;31.4603;9.96835;22.201;10.0435;5.50343;371.913;592.899;39.8967
13:00;0.95;42.3267;20.6194;25.2622;10.2485;7.71512;356.215;556.49;54.1602
14:00;0.95;39.5545;21.645;20.3112;9.19686;5.88272;365.486;519.291;48.6306
15:00;0.75;31.5241;16.9922;18.5412;8.77549;4.06695;327.74;468.419;37.7621
16:00;0.75;38.8536;8.92134;19.2291;9.16948;7.04139;377.421;426.478;49.5781
17:00;0.75;32.1203;10.6932;17.2492;8.36973;3.4864;356.895;390.243;37.4666
18:00;1.05;33.9844;12.7347;28.9641;14.9083;2.45174;422.164;379.773;37.7451
19:00;1.68928;34.2071;7.57583;43.1697;21.4886;3.08598;515.878;386.714;38.9503
20:00;2.06707;49.1795;6.67217;41.5178;20.146;4.78328;557.818;409.952;56.5132
21:00;2.70753;68.1134;6.28425;39.2807;18.6678;14.805;651.866;446.909;90.8335
22:00;2.83883;100.508;5.70939;39.4782;19.2309;57.4635;830.192;504.997;188.667
23:00;2.58438;93.7524;5.09168;38.4079;20.1231;39.2507;779.647;561.485;153.963
