CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;29;3;16;11;490;45
01:00;1.1;21;3;28;12;460;39
02:00;1.1;12;4;34;1;290;12
03:00;0.8;13;4;44;2;290;14
04:00;0.5;12;5;37;1;290;13
05:00;0.8;18;4;38;2;310;20
06:00;1.1;;;49;;;
07:00;1.1;18;5;40;2;340;21
08:00;1.1;16;5;37;2;340;19
09:00;1.4;15;6;49;3;350;18
10:00;1.7;8;5;26;2;240;12
11:00;0;7;5;33;2;230;10
12:00;0;12;6;24;3;270;17
13:00;0;13;6;28;4;310;19
14:00;0;12;4;12;2;260;16
15:00;0;12;3;12;3;260;17
16:00;0;12;3;8;3;270;17
17:00;0;13;3;8;2;280;16
18:00;0;14;3;6;5;280;22
19:00;0;23;3;8;3;330;29
20:00;0;26;3;7;3;370;30
21:00;0;23;3;6;5;420;31
22:00;0.3;25;4;13;6;;34
23:00;0.8;19;4;19;6;420;27
