CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;28;22;54;40;3;430;33
01:00;;24;23;75;56;3;670;29
02:00;1.6;17;21;69;53;2;620;20
03:00;1.8;15;19;64;49;1;570;17
04:00;;13;16;46;34;1;440;15
05:00;;14;15;36;25;2;370;17
06:00;0.4;18;14;31;21;3;350;22
07:00;0.7;14;15;26;17;3;310;18
08:00;0.4;15;16;28;18;3;320;20
09:00;;13;16;32;18;3;420;18
10:00;;17;18;31;19;5;290;23
11:00;1.3;19;15;30;19;6;290;28
12:00;;18;13;35;24;5;280;25
13:00;0.4;18;10;31;20;5;270;26
14:00;0.4;17;8;23;13;5;240;24
15:00;0.4;18;10;25;16;4;260;24
16:00;0.4;24;11;33;20;6;310;33
17:00;0.4;25;11;37;24;5;330;32
18:00;1;32;12;39;25;6;350;40
19:00;1;37;13;46;28;8;400;48
20:00;1;40;15;49;32;8;450;53
21:00;1;33;16;50;34;6;410;43
22:00;1;26;16;56;41;4;460;33
23:00;1.2;27;18;59;44;4;470;34
