CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;13;29;25;6;310;38
01:00;18;12;20;17;2;360;21
02:00;20;11;23;19;3;410;25
03:00;18;11;19;15;2;400;21
04:00;17;10;12;9;2;320;20
05:00;26;11;8;5;7;260;36
06:00;26;9;7;3;9;330;39
07:00;30;9;6;3;11;330;47
08:00;37;9;9;5;15;280;58
09:00;48;17;21;13;33;360;99
10:00;37;32;14;8;20;210;67
11:00;30;42;12;7;17;200;55
12:00;23;23;14;6;12;220;40
13:00;23;9;14;5;10;180;38
14:00;23;10;16;7;8;210;36
15:00;31;10;18;10;11;220;47
16:00;42;8;24;14;13;350;62
17:00;44;7;21;14;15;;67
18:00;40;8;27;22;18;340;68
19:00;52;12;51;42;48;640;126
20:00;55;14;55;47;56;800;139
21:00;53;16;53;47;34;680;105
22:00;49;15;38;34;21;510;81
23:00;40;15;30;25;13;340;60
