CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;20;7;17;14;2;420;23
01:00;1.3;10;5;13;10;1;260;11
02:00;0.6;8;5;14;11;0;250;8
03:00;0.7;7;6;12;10;1;190;8
04:00;0.4;6;3;14;12;1;250;7
05:00;0.4;9;2;14;12;0;230;9
06:00;0.4;23;3;18;13;7;340;33
07:00;0.9;29;4;22;16;14;480;51
08:00;1;43;4;21;16;24;650;80
09:00;1.2;51;4;19;15;31;650;97
10:00;1.4;51;6;24;18;34;700;103
11:00;2;38;7;19;14;20;540;67
12:00;1.3;26;6;14;8;13;420;46
13:00;1;27;;18;9;14;380;47
14:00;1;29;;20;10;12;440;48
15:00;1;25;1;17;9;13;410;45
16:00;1;36;2;24;12;13;540;56
17:00;1.2;60;10;47;24;27;790;101
18:00;2.2;60;17;65;38;45;970;129
19:00;3.7;37;12;32;22;9;540;51
20:00;1.8;36;10;29;20;8;510;48
21:00;1;43;13;36;24;12;650;62
22:00;1.7;20;7;18;15;4;480;26
23:00;1.1;29;4;15;12;7;470;39
