CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34;2;65;40;18;730;64
01:00;29;2;50;29;8;430;42
02:00;10;2;8;4;0;190;10
03:00;11;3;11;4;0;210;11
04:00;14;2;11;4;0;230;14
05:00;20;2;12;4;1;250;22
06:00;;;12;4;;;
07:00;25;4;14;4;8;370;40
08:00;25;5;13;4;9;370;39
09:00;20;4;12;4;7;290;32
10:00;15;6;12;4;5;230;24
11:00;15;6;11;4;4;200;23
12:00;14;3;10;4;4;;20
13:00;15;2;11;4;3;240;21
14:00;15;3;10;4;3;220;20
15:00;19;6;10;4;4;270;26
16:00;15;5;10;4;2;240;18
17:00;19;6;8;4;3;210;24
18:00;19;3;6;4;3;260;25
19:00;18;2;6;4;2;260;22
20:00;17;3;12;4;1;230;18
21:00;13;2;48;27;0;390;13
22:00;17;1;69;41;1;640;20
23:00;39;2;115;77;14;720;61
