CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.75786;24.5339;4.62983;22.357;20.6623;3.45804;494.77;765.286;29.8274
01:00;3.58128;24.6017;4.77465;75.561;65.9647;16.3525;1101.28;985.594;49.6867
02:00;3.91932;23.1375;5.02809;69.7681;62.3681;7.86156;1048.45;1030.31;35.1887
03:00;3.76909;20.4981;4.62539;59.3312;53.2205;7.04543;843.244;1021.23;31.2961
04:00;3.6275;22.1037;4.37343;59.8843;53.4314;16.0122;863.47;997.476;46.6673
05:00;3.52145;22.8048;4.87514;58.9263;53.9758;16.4792;974.79;994.948;48.0854
06:00;3.34967;23.4439;5.17069;44.2777;40.5708;25.233;948.7;999.643;62.06
07:00;3.38785;32.261;5.56896;45.2657;41.2707;80.5648;1315.28;1026.93;155.471
08:00;3.64694;27.9557;5.85934;38.1977;34.4906;63.7016;1240.99;1042.03;125.679
09:00;3.75586;27.9221;6.02633;30.9797;28.0987;54.7515;1055.81;1036.34;111.923
10:00;3.85447;28.7386;6.00712;30.1446;27.2749;54.1258;1014.41;1032.09;111.778
11:00;3.78821;29.1571;6.07657;29.7637;26.8826;50.1326;936.2;1043.71;106.066
12:00;3.64673;28.7698;6.75857;26.2869;23.7311;49.053;898.39;1048.07;104.018
13:00;3.35875;27.6714;6.5369;24.8231;22.6972;38.6121;825.235;1029.38;86.9055
14:00;3.04625;30.611;6.43272;27.7055;25.2233;37.3452;824.626;1013.87;87.8965
15:00;3.02794;32.2417;5.6325;33.2681;30.3693;38.28;855.877;956.442;90.9755
16:00;2.92961;37.8798;4.73844;39.1985;35.8997;53.0607;931.51;917.757;119.278
17:00;3.09582;39.1904;4.41851;39.7131;36.3467;57.3426;994.14;910.048;127.151
18:00;3.18233;40.2457;4.87144;40.5107;36.9994;52.2441;934.02;900;120.395
19:00;3.3102;41.6967;4.99262;37.0843;34.0268;42.6891;906.04;896.23;107.188
20:00;3.0848;45.7132;5.22094;34.1782;31.4332;33.2357;833.578;888.128;96.7006
21:00;2.84396;41.2139;5.73964;33.109;30.4321;14.2536;678.011;869.725;63.0807
22:00;2.44215;39.6884;4.89878;31.9872;29.4706;11.4878;660.404;849.198;57.3164
23:00;2.12242;36.1774;4.94681;28.3976;26.11;9.23921;621.328;819.879;50.3511
