CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;19;9;14;2;380;23
01:00;1.9;35;4;34;8;710;48
02:00;1.9;27;2;26;8;770;39
03:00;3.1;27;1;39;22;1000;60
04:00;4.6;22;1;49;24;710;58
05:00;2.8;24;1;57;22;770;57
06:00;3.6;29;3;33;8;500;41
07:00;1.3;11;4;17;4;260;17
08:00;0.8;13;1;19;5;340;21
09:00;0.8;27;5;12;9;450;40
10:00;0.8;22;7;9;7;430;32
11:00;0.8;22;13;7;8;440;34
12:00;0.8;23;2;6;14;490;44
13:00;1.4;21;1;32;11;520;39
14:00;1.3;16;2;20;7;410;27
15:00;0.8;17;3;13;6;;26
16:00;0.8;17;2;11;6;430;26
17:00;0.8;19;2;23;5;400;27
18:00;0.8;13;2;16;4;400;19
19:00;0.8;15;1;11;5;370;22
20:00;0.8;14;2;17;4;400;20
21:00;0.8;19;3;16;4;430;26
22:00;0.8;26;5;12;6;490;34
23:00;1.3;25;8;20;7;440;36
