CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16;7;32;20;1;360;17
01:00;29;6;46;24;1;490;31
02:00;29;7;35;20;1;450;31
03:00;30;8;30;16;2;460;33
04:00;17;6;29;15;1;1020;18
05:00;23;8;31;16;2;770;25
06:00;21;11;31;16;2;730;23
07:00;27;7;27;14;3;670;31
08:00;33;12;37;17;5;530;41
09:00;21;8;31;15;4;420;26
10:00;31;10;40;16;9;570;44
11:00;24;8;28;11;6;370;33
12:00;16;8;27;11;3;310;21
13:00;21;8;43;20;4;360;28
14:00;14;6;25;11;2;310;18
15:00;21;4;27;13;3;310;25
16:00;17;3;30;15;2;300;20
17:00;25;6;41;24;3;370;29
18:00;23;7;29;16;2;340;26
19:00;14;5;23;13;1;280;15
20:00;13;4;23;14;1;280;14
21:00;13;6;26;17;1;290;14
22:00;23;6;44;30;2;370;26
23:00;16;5;36;22;1;370;18
