CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;40;3;28;21;5;560;48
01:00;0.4;22;3;30;24;3;450;25
02:00;0.4;12;3;29;25;1;430;13
03:00;;18;3;30;25;4;480;23
04:00;;15;3;43;30;3;800;18
05:00;1.5;13;3;31;24;1;730;14
06:00;0.9;21;3;50;41;5;1350;28
07:00;3.4;17;4;54;48;4;1780;23
08:00;1.2;14;5;43;37;3;1070;18
09:00;1;9;6;35;31;3;510;14
10:00;0.9;17;15;55;44;7;700;28
11:00;1.6;10;15;29;22;5;450;17
12:00;1.3;2;6;15;13;1;320;3
13:00;0.7;3;4;14;11;1;310;4
14:00;1.4;2;3;11;10;0;280;2
15:00;;4;7;15;12;1;360;5
16:00;1.6;5;4;17;13;1;280;5
17:00;0.7;3;3;14;11;0;280;4
18:00;0.4;6;2;13;10;1;280;6
19:00;0.4;10;3;15;10;1;310;12
20:00;0.4;17;3;18;12;1;350;18
21:00;0.4;39;3;30;19;13;520;58
22:00;0.4;41;3;32;22;37;770;97
23:00;0.4;40;3;30;23;9;620;54
