CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;11.7;25;25;170;132;56;1700;109
01:00;7.7;24;13;97;76;24;1120;61
02:00;7;22;13;96;76;12;1040;40
03:00;6.7;19;18;125;97;35;1360;73
04:00;6.8;18;19;121;95;44;1420;85
05:00;6.8;17;18;102;81;33;1340;68
06:00;6.5;19;16;92;73;52;1270;97
07:00;6.2;20;15;87;70;91;1220;159
08:00;6;25;16;88;70;97;1310;173
09:00;6.2;24;15;90;72;84;1270;152
10:00;6.2;32;14;93;72;73;1210;143
11:00;6.4;33;14;92;66;39;980;93
12:00;5.8;30;12;85;59;25;820;67
13:00;5.5;22;11;69;53;10;640;37
14:00;4.9;27;11;75;54;10;670;42
15:00;4.4;35;10;77;54;13;720;54
16:00;4.2;37;10;85;60;11;790;52
17:00;4.4;46;12;115;76;73;1080;158
18:00;5.5;50;14;120;80;132;1400;251
19:00;6.5;40;20;143;108;96;1500;185
20:00;8;37;22;138;106;110;1650;205
21:00;9.1;32;25;148;114;155;1850;269
22:00;10.3;29;21;215;126;76;1490;144
23:00;10.6;27;24;182;134;69;1630;132
