CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;19;4;13;3;340;23
01:00;0.5;20;4;17;3;310;23
02:00;10.2;33;2;60;7;1000;43
03:00;24.4;31;4;90;5;1040;38
04:00;26;20;3;110;3;490;24
05:00;7.8;19;3;97;2;580;22
06:00;4.8;30;4;81;19;;57
07:00;7.7;31;5;89;33;840;82
08:00;9.5;33;4;69;36;570;88
09:00;5.4;29;4;79;24;340;65
10:00;1.2;26;3;72;15;440;49
11:00;1.2;30;5;52;14;390;52
12:00;1.2;33;3;49;16;380;56
13:00;1.2;25;5;34;11;410;41
14:00;1.2;21;5;30;12;420;38
15:00;0.5;18;5;26;9;370;32
16:00;0.5;22;3;15;12;360;40
17:00;0.5;21;4;20;10;410;36
18:00;0.9;25;4;15;16;460;48
19:00;0.9;27;5;9;18;540;54
20:00;0.9;30;4;6;12;510;48
21:00;0.9;29;5;18;8;440;42
22:00;0.5;37;5;21;8;440;50
23:00;0.5;37;3;17;11;510;53
