CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;39;229;168;100;1860;214
01:00;59;49;237;188;28;2430;102
02:00;53;47;214;169;11;1970;69
03:00;46;39;180;142;8;1560;58
04:00;43;32;198;156;13;1840;62
05:00;49;46;195;154;8;1860;60
06:00;46;45;173;135;9;1630;59
07:00;40;40;151;119;9;1460;53
08:00;41;37;140;109;10;1310;56
09:00;36;37;120;92;14;1130;56
10:00;34;40;110;84;14;;55
11:00;31;39;93;70;13;640;51
12:00;30;38;87;63;14;570;51
13:00;37;40;93;65;15;540;59
14:00;42;41;93;63;17;590;67
15:00;45;40;89;62;14;560;66
16:00;;;92;63;;;
17:00;;;97;66;;770;
18:00;;;111;78;;940;
19:00;;;121;82;;1100;
20:00;;;126;88;;1240;
21:00;;;141;99;;1660;
22:00;;;159;118;;1440;
23:00;43;15;170;125;111;1410;212
