CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.4;31;3;48;33;880;82
01:00;16.2;25;2;63;20;870;56
02:00;1;26;4;22;33;660;76
03:00;1.5;20;3;28;25;500;58
04:00;1;21;2;27;22;450;55
05:00;1;14;3;30;37;520;70
06:00;1;18;2;22;33;480;69
07:00;1.1;28;1;27;31;490;76
08:00;1.5;32;2;36;35;510;85
09:00;3.4;24;2;41;7;240;34
10:00;0.4;13;3;33;2;190;16
11:00;0.4;18;3;30;3;270;23
12:00;0.4;14;2;30;3;190;18
13:00;0.4;8;2;23;2;;11
14:00;0.4;9;1;16;2;270;13
15:00;0.4;5;2;10;1;280;7
16:00;0.4;6;2;12;1;280;8
17:00;0.4;6;1;19;1;280;7
18:00;0.4;11;1;16;2;320;16
19:00;0.4;9;1;14;1;280;11
20:00;0.4;9;2;14;1;260;10
21:00;0.4;19;2;21;1;290;19
22:00;0.4;31;1;39;1;360;32
23:00;1;30;1;44;18;520;58
