CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;1.67545;38.3;7.52292;31.4425;23.2175;2.75691;395.44;319.419;42.6
01:00;1.11228;35;7.69508;35.4003;26.2264;3.30005;447.972;341.956;40.1
02:00;1.02299;32.6;7.70099;26.4824;19.2164;2.73013;373.942;350.576;36.8
03:00;1.08738;32.5;8.33792;26.8076;19.4882;2.86256;354.39;360.179;36.9
04:00;1.1112;30.6;7.96256;21.5901;16.0287;7.0026;371.295;377.959;41.4
05:00;1.06682;29.5;8.25959;21.2517;15.6478;4.38944;340.749;380.367;36.2
06:00;1.36572;40.1;8.00763;20.4017;15.3494;15.9235;429.662;386.709;64.5
07:00;1.17145;48.4;6.56976;22.1075;18.2178;23.6144;501.558;401.876;84.6
08:00;1.68808;56.2;7.46824;20.0646;17.229;32.3766;535.408;419.372;105.8
09:00;0.947042;47.2;7.73498;17.7006;14.9289;18.7632;492.999;425;75.9
10:00;0.549825;22.3;7.7239;14.9234;12.3454;5.03546;289.231;414.411;30
11:00;0.595644;17.2;6.97171;11.3981;8.70306;3.18816;250.763;401.458;22.1
12:00;0.557041;15.8;7.42391;10.0932;7.57597;3.49021;231.417;383.973;21.2
13:00;3.8385;34.7;6.75743;11.9483;9.15292;11.9774;307.379;379.802;53.1
14:00;1.17018;52.8;6.80398;16.2619;13.2883;27.6446;426.707;379.433;95.2
17:00;0.995206;54.5;6.95989;20.9195;17.3707;39.9618;535.738;383.705;115.8
18:00;3.92941;48.3;7.73572;17.6393;13.2321;34.1415;528.829;382.883;100.6
19:00;2.60139;42.6;9.17286;22.6945;12.0376;28.7014;471.547;380.201;86.7
20:00;0.694497;38;11.0356;20.6671;13.0138;20.7996;372.958;390.667;69.9
21:00;2.06203;37.4;10.9625;22.9013;15.5172;16.3489;380.848;406.928;62.5
22:00;2.95477;26.3;8.04162;14.4603;9.35903;4.32536;307.142;416.393;33
23:00;0.790645;36.3;6.84462;15.4219;11.6088;11.4045;392.158;426.991;53.8
00:00;0.917458;32.6;6.81063;17.0398;13.4226;21.0289;490.866;435.011;64.9
01:00;1.06718;27.8;6.66729;18.967;15.2693;19.2325;466.806;426.394;57.3
