CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;4.71265;18.5768;16.1011;106.559;84.7819;2.62667;795.052;708.26;22.6138
01:00;6.88817;20.7049;16.919;83.9693;64.8565;3.81994;695.37;655.746;26.5639
02:00;10.3168;24.8036;16.7749;79.8256;62.7208;5.32469;643.958;666.104;32.9642
03:00;7.16232;24.2303;15.6829;80.0192;61.0341;5.20068;712.868;690.159;32.2091
04:00;5.05534;19.748;15.0688;75.2099;57.7974;3.78083;639.547;691.991;25.5603
05:00;5.09269;20.2395;14.3204;82.635;58.7196;3.94641;845.173;711.585;26.2894
06:00;5.65613;24.7096;18.453;79.9345;60.0959;4.9828;882.262;737.105;32.3637
07:00;5.52517;24.463;19.2798;83.747;60.8154;5.78816;836.685;751.303;33.3356
08:00;8.77814;22.5856;20.3955;109.986;68.1086;7.40337;819.278;759.393;33.9324
09:00;8.15848;22.6228;23.8262;96.5517;64.1829;11.16;1219.23;824.875;39.7383
10:00;7.9024;21.4846;27.6093;95.0128;65.6251;12.982;1233.82;898.608;41.4026
11:00;5.0329;16.8785;30.4614;75.8002;55.2372;11.8157;726.77;900.346;34.9936
12:00;6.69189;21.8194;24.537;91.4065;61.2499;10.8856;1108.51;958.966;38.5145
13:00;;26.0551;27.2206;93.1525;62.8364;10.6927;1100.89;990.931;42.4585
14:00;;29.939;27.9034;102.154;68.8331;8.50281;1270.24;1039.43;42.9729
15:00;;22.4762;21.1529;78.3844;58.2722;3.74239;650.311;1016.13;28.2088
16:00;;20.231;17.3239;71.8513;54.1642;2.29171;564.748;984.315;23.7382
17:00;4.77792;27.3134;17.5486;76.8634;58.3425;2.78116;594.637;906.241;31.5831
18:00;4.0446;25.1331;17.1481;83.1031;63.8385;3.00804;669.705;835.726;29.7413
19:00;3.96289;23.0362;17.87;86.9092;67.2716;2.79155;658.398;827.18;27.3304
20:00;3.97914;26.6635;16.6685;93.7866;72.3381;4.34302;705.198;776.766;33.3239
21:00;4.40874;23.8052;16.5341;95.404;74.8525;6.4792;736.019;731.157;33.7565
22:00;4.50066;21.7816;14.9772;96.9379;77.0891;3.92424;742.514;665.191;27.7948
23:00;4.65116;17.8945;16.1181;98.7217;78.7026;2.10778;764.558;679.472;21.1254
