CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;42;4;49;27;43;860;108
01:00;1;35;4;52;30;8;640;48
02:00;0.4;24;5;21;10;7;400;35
03:00;0.4;23;3;21;10;8;360;36
04:00;0.4;17;3;21;10;4;290;24
05:00;0.4;15;4;21;10;8;270;29
06:00;0.4;10;4;22;10;1;270;13
07:00;0.4;23;4;30;15;49;520;99
08:00;0.9;41;3;51;20;60;730;132
09:00;0.8;45;2;60;19;43;810;112
10:00;0.7;43;5;64;19;22;890;78
11:00;0.4;36;5;42;9;13;570;56
12:00;0.6;26;5;34;8;6;620;36
13:00;1.5;14;6;38;9;2;610;18
14:00;0.8;17;8;27;5;5;470;24
15:00;0.6;14;7;27;5;4;400;21
16:00;0.5;5;7;17;3;1;290;7
17:00;0.4;6;7;19;3;1;;8
18:00;0.6;10;5;23;5;1;;12
19:00;0.5;9;6;16;3;1;320;10
20:00;0.4;16;5;31;9;5;530;25
21:00;1.2;29;5;70;36;10;980;46
22:00;1.2;49;5;46;23;48;860;122
23:00;1;53;4;42;22;70;1100;160
