CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;1.4395;26.8149;9.28351;37.9948;27.7825;2.38004;452.242;330.766;30.4688
01:00;1.12869;21.5069;12.039;37.8577;28.583;1.7025;403.891;352.095;24.1176
02:00;0.900231;15.4905;9.92707;28.6612;21.4979;1.28649;320.157;358.848;17.4598
03:00;0.846565;14.8098;10.2466;27.6243;20.5378;0.928669;328.383;359.938;16.226
04:00;0.742751;15.2721;10.8983;26.2812;19.1924;1.54455;347.433;363.237;17.6341
05:00;0.626491;11.6916;8.15396;24.1439;17.8345;1.29896;278.661;352.368;13.6907
06:00;0.545496;16.8907;6.41931;25.1509;18.3022;3.22523;288.503;345.314;21.8422
07:00;0.526104;14.5186;4.948;14.1749;11.1391;2.88022;243.146;332.802;18.9302
08:00;0.723269;34.7704;4.1417;17.761;14.1032;13.8743;384.83;324.376;56.0621
09:00;0.429326;21.3974;6.36827;15.8209;11.0424;9.07331;292.761;310.484;35.3166
10:00;0.488944;11.816;4.79488;15.6621;10.4865;1.87292;226.661;298.797;14.695
11:00;0.51032;14.4809;4.59515;17.4507;12.7818;2.05824;242.995;288.124;17.6336
12:00;0.551178;14.9458;4.50861;18.5416;12.5068;2.97583;249.24;275.85;19.4993
13:00;0.471627;18.5067;4.97759;17.7125;11.1218;7.28906;262.882;273.877;29.6929
14:00;0.410655;13.2045;4.45233;18.1728;11.4949;4.36277;217.278;264.974;19.8936
15:00;0.447545;15.7488;4.23565;18.0041;12.3199;4.40052;232.2;263.606;22.5017
16:00;0.39415;21.7381;3.28733;21.0332;11.324;5.91286;294.462;252.31;30.8163
17:00;0.58428;24.7484;5.12997;23.2159;14.7251;6.05141;321.214;255.866;34.0381
18:00;0.66816;29.0733;9.76285;26.7414;18.5332;5.97313;334.288;269.32;38.2302
19:00;0.888235;32.8016;10.9116;31.7716;22.0286;6.55783;371.658;285.403;42.831
20:00;1.12509;22.1743;9.08231;38.9477;27.5701;3.25398;390.771;303.094;27.1678
21:00;1.01631;18.0646;6.72038;35.5325;26.3542;2.47495;354.997;314.609;21.8635
22:00;0.953265;18.3473;5.88153;34.9931;26.4531;3.18158;343.241;330.354;23.2329
23:00;0.981135;16.6612;5.18397;36.5872;27.7839;1.69557;347.07;344.713;19.265
00:00;0.971935;13.7826;5.16252;35.1956;27.108;1.27783;345.652;351.111;15.7445
