CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10.2;26;7;132;162;2160;273
01:00;9;18;8;139;123;1830;206
02:00;6.5;9;5;89;55;1160;94
03:00;5.6;8;5;70;36;;63
04:00;4.1;9;4;58;34;870;61
05:00;3.1;10;5;54;44;900;78
06:00;3;17;6;41;142;1300;233
07:00;4;18;7;79;144;1480;238
08:00;5;22;6;94;163;1570;270
09:00;6.9;40;5;129;63;770;136
10:00;3.7;45;5;124;34;980;96
11:00;13;45;11;178;34;1770;97
12:00;43.5;31;11;215;16;1020;55
13:00;17.1;22;11;103;6;380;31
14:00;1;48;39;51;15;580;71
15:00;1;29;16;40;10;510;44
16:00;1;35;15;37;12;440;53
17:00;0.7;70;13;40;54;1000;152
18:00;2.4;70;10;62;79;1480;190
19:00;6.3;62;9;212;114;2010;237
20:00;10.1;55;8;188;140;1930;268
21:00;8.9;47;8;206;110;2010;215
22:00;10;39;9;179;179;2190;312
23:00;11.4;32;7;170;161;2150;279
