CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.7;42;24;57;6;700;51
01:00;0.4;10;12;15;1;350;10
02:00;0.4;10;13;18;1;350;11
03:00;0.4;8;11;11;0;350;8
04:00;0.4;8;11;16;1;310;7
05:00;0.4;10;14;20;1;310;11
06:00;0.4;20;12;20;7;420;30
07:00;0.4;36;7;17;18;660;63
08:00;0.4;44;9;21;23;780;79
09:00;1.5;56;12;14;37;1110;111
10:00;2.8;52;19;42;37;920;108
11:00;3;42;21;48;23;740;76
12:00;3.3;36;18;31;17;620;62
13:00;1.7;34;23;32;17;560;60
14:00;2.1;33;21;45;15;630;56
15:00;2.1;39;22;22;21;560;71
16:00;1.1;43;18;31;20;660;73
17:00;1.4;59;17;46;35;900;112
18:00;3;;;52;;;
19:00;5.1;74;26;105;120;1750;256
20:00;7.5;73;29;99;89;1590;209
21:00;7.8;62;27;94;35;1110;115
22:00;5.2;54;23;78;14;;74
23:00;3.8;48;22;74;14;770;68
