CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;19;4;44;18;3;450;24
01:00;11;3;34;14;2;360;15
02:00;16;1;59;33;2;450;19
03:00;15;2;54;32;3;410;20
04:00;13;1;60;35;2;360;16
05:00;9;1;60;35;3;360;14
06:00;10;2;58;33;8;360;22
07:00;20;2;94;51;12;710;38
08:00;35;7;156;58;10;1840;49
09:00;31;7;78;29;7;670;41
10:00;12;4;38;15;2;410;15
11:00;5;3;25;9;2;310;8
12:00;2;2;18;5;2;260;4
13:00;2;2;13;3;1;230;4
14:00;4;2;12;3;2;230;7
15:00;2;2;11;3;2;220;4
16:00;3;3;13;3;2;230;5
17:00;5;3;16;5;2;250;8
18:00;5;4;21;6;2;310;8
19:00;9;3;40;19;2;430;11
20:00;8;2;34;12;2;370;11
21:00;11;2;49;24;2;570;13
22:00;16;2;52;27;2;690;20
23:00;28;2;46;22;6;560;37
