CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;14;5;40;24;1;800;16
01:00;2;19;4;44;27;2;600;21
02:00;10.1;10;;23;14;1;730;12
03:00;7;10;;25;16;1;610;11
04:00;2.6;9;;27;18;1;820;10
05:00;1.9;13;;26;18;2;460;15
06:00;7.1;11;;26;18;1;440;13
07:00;4.5;11;;28;18;2;640;13
08:00;1.6;13;;35;22;3;650;18
09:00;1.7;19;;44;25;8;580;32
10:00;2.9;17;;47;25;7;800;27
11:00;7.1;13;;39;22;5;440;20
12:00;12;12;;39;21;4;380;18
13:00;4.5;11;;36;20;3;370;16
14:00;1.2;12;8;32;17;2;360;15
15:00;6.1;13;5;44;26;3;420;17
16:00;3.3;;;35;19;;;
17:00;1.4;13;7;35;19;1;470;15
18:00;1.7;17;10;40;21;2;450;20
19:00;1.1;22;11;52;30;2;490;26
20:00;8.3;14;11;56;33;1;870;15
21:00;2;13;5;42;23;1;380;14
22:00;2.3;9;3;36;22;1;430;10
23:00;2.6;12;5;35;20;1;890;14
