CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.18036;17.4211;51.3685;40.8093;1.42262;557.093;763.146;19.6
01:00;7.23332;47.2734;76.3678;59.9177;20.7646;920.127;1081.72;79
02:00;5.33139;41.1933;118.113;92.3052;57.1995;1441.22;1165.64;128.6
03:00;8.37726;35.1014;144.154;112.26;72.1909;1726.39;1296;145.4
04:00;9.19758;33.3351;132.885;103.689;45.8352;1747.83;1394.47;103.4
05:00;8.45122;37.8301;118.287;91.2861;26.9123;1628.7;1458.53;79
06:00;7.04554;40.8898;103.13;80.3514;70.2986;1571.54;1476.35;148.3
07:00;8.07736;52.0676;100.42;77.752;146.354;1977.67;1552.93;275.7
08:00;6.19564;43.0202;96.7593;75.2955;93.8489;1573.42;1573.36;186.4
09:00;7.52068;52.556;111.115;83.9283;84.8719;1439.12;1638.24;182.2
10:00;5.75576;46.9153;105.695;66.5514;56.212;1079.35;1593;132.8
11:00;4.97513;39.7511;105.888;67.1959;26.4499;967.704;1498.17;80.2
12:00;6.02995;31.9545;96.5683;64.6956;11.0741;911.176;1393.58;48.9
13:00;4.43892;29.0314;82.3138;55.1822;7.4529;946.789;1308.35;40.4
14:00;3.10152;20.6094;64.4949;47.9427;3.17015;725.022;1202.53;25.5
15:00;2.6197;24.4875;58.7305;41.4265;3.06035;667.817;1038.8;29.2
16:00;2.21139;22.3481;54.4041;38.8121;2.24633;581.827;914.851;25.8
17:00;4.09925;40.7873;78.5586;49.2158;8.70406;705.763;823.181;54.1
18:00;3.96675;52.9502;90.672;64.1872;7.45186;830.567;792.083;64.3
19:00;3.32863;46.8653;80.3414;60.6661;6.50865;824.61;774.196;56.8
20:00;4.96484;48.3771;83.0523;64.3059;4.48539;864.744;768.392;55.2
21:00;4.60037;41.1056;92.7058;72.0972;4.63988;935.573;766.99;48.2
22:00;3.40222;25.2649;73.5948;57.4024;2.46906;728.264;767.396;29
23:00;2.44066;22.3502;60.7124;47.7918;3.3721;658.552;766.237;27.5
