CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7.6;32;11;111;79;21;1560;64
01:00;9.8;39;6;122;102;11;1040;55
02:00;9.1;30;6;93;86;3;860;35
03:00;5.8;25;6;71;66;1;640;26
04:00;4.6;16;5;53;48;1;;17
05:00;4.3;25;6;54;45;7;700;35
06:00;4;23;5;44;39;9;730;35
07:00;3.9;28;5;38;34;9;770;41
08:00;3.6;20;4;32;28;3;660;24
09:00;4.6;32;4;53;41;37;870;88
10:00;4.6;25;4;44;37;15;710;47
11:00;3.9;22;5;38;31;12;650;41
12:00;3.8;18;5;33;29;6;610;27
13:00;3.9;21;5;44;37;6;640;30
14:00;4.9;30;7;74;52;12;740;48
15:00;4.3;31;5;92;60;9;720;44
16:00;5.8;40;5;106;71;23;840;75
17:00;6.8;41;7;94;67;23;750;75
18:00;5.9;28;8;66;57;5;660;34
19:00;4.6;29;7;73;61;10;970;44
20:00;5.2;26;7;69;61;5;;33
21:00;6;33;8;90;74;15;;56
22:00;6.4;33;9;81;68;15;1330;56
23:00;6;32;10;106;75;14;1300;53
